"days2100","period_type","gtin_classifier_id","gtin_cluster_id","sid_classifier_id","sid_cluster_id","cnt","price","selling_distribution"
-28642,m,1,8564,2,74,124,10197000,24.4582
-28642,m,1,8568,2,33,24,2964817.0,2.3192
-28642,m,1,8573,2,81,50,9450792.0,7.4199
-28642,m,1,8575,2,21,3,22468.0,0.7092
-28642,m,1,8576,2,50,27,3812520.0,1.9115
-28642,m,1,8578,2,16,69,15546128,3.6066
-28642,m,1,8581,2,50,9,3901500.0,0.8048
-28642,m,1,8585,2,81,13,11137000,1.8550
-28642,m,1,8587,2,62,74,6166267.0,4.1570
-28642,m,1,8594,2,34,382,12378427,32.0988
-28642,m,1,8594,2,59,188,6664806.0,21.5146
-28642,m,1,8596,2,62,1044,15278731,32.3326
-28642,m,1,8597,2,33,1450,19334952,46.7940
-28642,m,1,8598,2,79,205,4925918.0,6.7290
-28642,m,1,8601,2,74,13,222634.0,2.4768
-28642,m,1,8604,2,75,166,4929132.0,35.8885
-28642,m,1,8616,2,41,287,13234139,13.5447
-28642,m,1,8619,2,4,4,254986.0,0.6359
-28642,m,1,8620,2,46,29,2217337.0,2.3000
-28642,m,1,8620,2,47,16,1250280.0,4.5283
-28642,m,1,8626,2,24,3,612483.0,2.8571
-28642,m,1,8629,2,68,238,10710413,33.9806
-28642,m,1,8630,2,1,81,8875235.0,5.9656
-28642,m,1,8641,2,40,9,435199.0,0.6969
-28642,m,1,8644,2,14,177,9363194.0,10.5747
-28642,m,1,8646,2,11,321,1302363.0,3.8141
-28642,m,1,8647,2,34,16,1567900.0,2.6455
-28642,m,1,8647,2,41,77,7338051.0,9.0778
-28642,m,1,8650,2,48,2627,81003648,58.5148
-28642,m,1,8656,2,33,119,3086859.0,7.5034
-28642,m,1,8658,2,27,186,9600860.0,30.5263
-28642,m,1,8658,2,86,14,781157.0,18.9189
-28642,m,1,8662,2,54,48,1691484.0,18.3432
-28642,m,1,8662,2,67,767,24788452,28.0213
-28642,m,1,8664,2,9,21,779070.0,3.2609
-28642,m,1,8664,2,16,47,1639238.0,3.6066
-28642,m,1,8666,2,49,99,3467904.0,12.5506
-28642,m,1,8668,2,43,171,8285341.0,23.0088
-28642,m,1,8674,2,45,27,837331.0,3.7931
-28642,m,1,8674,2,82,3,110700.0,1.3889
-28642,m,1,8675,2,13,499,15416688,39.9399
-28642,m,1,8676,2,25,421,3781216.0,20.7847
-28642,m,1,8676,2,40,246,2221840.0,12.5436
-28642,m,1,8683,2,21,112,32877036,10.8747
-28642,m,1,8688,2,75,317,3166695.0,27.5261
-28642,m,1,8690,2,61,143,2187890.0,34.5455
-28642,m,1,8693,2,10,167,15995168,21.6359
-28642,m,1,8695,2,82,13,405150.0,2.3148
-28642,m,1,8714,2,52,2255,98985424,54.8595
-28642,m,1,8714,2,68,575,24877146,61.1650
-28642,m,1,8719,2,54,321,19681436,69.2308
-28642,m,1,8723,2,29,26,490721.0,1.2908
-28642,m,1,8739,2,63,10,316278.0,1.0178
-28642,m,1,8744,2,14,244,11581055,15.9770
-28642,m,1,8744,2,41,166,8139142.0,12.9683
-28642,m,1,8744,2,65,157,7614960.0,14.6508
-28642,m,1,8745,2,81,27,1571043.0,3.8786
-28642,m,1,8746,2,45,6,358950.0,1.0345
-28642,m,1,8747,2,53,17,1082390.0,2.5172
-28642,m,1,8752,2,24,65,1880523.0,23.8095
-28642,m,1,8758,2,60,1140,14168583,77.4882
-28642,m,1,8759,2,19,368,6543542.0,25.3641
-28642,m,1,8760,2,25,428,11193743,22.3754
-28642,m,1,8764,2,16,102,1060073.0,5.5738
-28642,m,1,8764,2,36,3363,36703828,41.1229
-28642,m,1,8767,2,69,156,9102711.0,15.2334
-28642,m,1,8773,2,45,73,4182530.0,10.8621
-28642,m,1,8778,2,12,3,284894.0,0.5758
-28642,m,1,8789,2,81,13,418730.0,1.3491
-28642,m,1,8794,2,36,69,3247747.0,0.9358
-28642,m,1,8799,2,54,67,1892925.0,17.1598
-28642,m,1,8803,2,47,101,2022599.0,21.8868
-28642,m,1,8804,2,59,53,1008206.0,5.6799
-28642,m,1,8810,2,26,50,944296.0,5.5556
-28642,m,1,8811,2,62,136,3915655.0,6.9284
-28642,m,1,8817,2,46,80,10453266,6.1000
-28642,m,1,8822,2,31,28,1678980.0,3.8278
-28642,m,1,8826,2,73,68,4160304.0,18.7739
-28642,m,1,8832,2,57,1001,6895515.0,48.0069
-28642,m,1,8832,2,81,527,3985951.0,30.0169
-28642,m,1,8833,2,30,171,10322743,24.3323
-28642,m,1,8834,2,9,97,3382204.0,13.7681
-28642,m,1,8835,2,21,85,4439686.0,16.3121
-28642,m,1,8836,2,10,81,3663492.0,14.7757
-28642,m,1,8842,2,86,4,456300.0,10.8108
-28642,m,1,8844,2,85,28,204862.0,6.1489
-28642,m,1,8847,2,10,24,960399.0,3.4301
-28642,m,1,8850,2,50,1683,77831176,59.4567
-28642,m,1,8851,2,3,402,40645880,23.1457
-28642,m,1,8853,2,76,55,5229224.0,12.3919
-28642,m,1,8856,2,74,17,164965.0,1.5480
-28642,m,1,8862,2,15,73,2195224.0,6.4078
-28642,m,1,8866,2,57,28,1061166.0,2.5997
-28642,m,1,8873,2,46,7,683510.0,0.5000
-28642,m,1,8873,2,69,21,1942499.0,2.7027
-28642,m,1,8874,2,2,1448,103312920,27.8329
-28642,m,1,8886,2,60,85,2011285.0,10.4265
-28642,m,1,8893,2,47,176,5717752.0,39.6226
-28642,m,1,8894,2,66,9,848934.0,4.1916
-28642,m,1,8897,2,23,17,1493280.0,2.5591
-28642,m,1,8897,2,25,11,848553.0,1.0604
-28642,m,1,8897,2,31,24,1902496.0,2.5518
-28642,m,1,8900,2,35,10,143650.0,5.0000
-28642,m,1,8900,2,83,20,210811.0,19.1489
-28642,m,1,8901,2,81,34,1080158.0,5.0590
-28642,m,1,8908,2,57,1655,83061808,73.1369
-28642,m,1,8911,2,31,11,242959.0,1.2759
-28642,m,1,8913,2,70,200,4543097.0,26.0223
-28642,m,1,8914,2,71,14,157562.0,15.5172
-28642,m,1,8915,2,81,13,738647.0,2.0236
-28642,m,1,8919,2,69,384,38125124,33.4152
-28642,m,1,8923,2,48,31,898138.0,1.4517
-28642,m,1,8925,2,69,26,966605.0,4.9140
-28642,m,1,8926,2,85,57,2654388.0,13.9159
-28642,m,1,8935,2,32,2010,32697936,30.0232
-28642,m,1,8935,2,45,110,1796466.0,13.2759
-28642,m,1,8940,2,65,64,1545065.0,8.5179
-28642,m,1,8947,2,36,300,16204022,4.4765
-28642,m,1,8957,2,46,29,310956.0,2.5000
-28642,m,1,8958,2,42,80,1087884.0,4.8951
-28642,m,1,8960,2,19,77,4028225.0,5.0971
-28642,m,1,8974,2,43,301,30177752,35.3982
-28642,m,1,8975,2,18,162,13534908,17.4257
-28642,m,1,8976,2,71,12,712400.0,13.7931
-28642,m,1,8977,2,10,478,29147864,46.7018
-28642,m,1,8977,2,77,73,4734804.0,15.6134
-28642,m,1,8979,2,1,1872,32677992,63.3974
-28642,m,1,8985,2,70,119,6021860.0,17.4721
-28642,m,1,8987,2,55,136,2940527.0,15.7895
-28642,m,1,8987,2,67,598,12166657,19.7275
-28642,m,1,9002,2,66,434,19784456,70.0599
-28642,m,1,9003,2,64,9,860500.0,27.7778
-28642,m,1,9010,2,59,16,7261918.0,1.7212
-28642,m,1,9011,2,60,26,10427900,3.3175
-28642,m,1,9012,2,66,8,506369.0,2.9940
-28642,m,1,9012,2,68,4,350500.0,1.2945
-28642,m,1,9025,2,59,218,8898253.0,20.1377
-28642,m,1,9028,2,52,17,2180790.0,0.9953
-28642,m,1,9033,2,31,100,2964553.0,10.8453
-28642,m,1,9044,2,62,24,2126939.0,1.4627
-28642,m,1,9046,2,47,82,6099926.0,19.6226
-28642,m,1,9046,2,59,220,17228568,24.9570
-28642,m,1,9048,2,31,91,6268406.0,10.6858
-28642,m,1,9056,2,11,106,11875722,7.7473
-28642,m,1,9059,2,34,212,11081823,24.6914
-28642,m,1,9059,2,53,133,6863467.0,19.9085
-28642,m,1,9060,2,78,148,8684302.0,41.4365
-28642,m,1,9062,2,28,7292,226282864,87.1571
-28642,m,1,9065,2,6,900,102178608,49.0463
-28642,m,1,9065,2,65,862,87928384,44.9744
-28642,m,1,9066,2,53,192,20909092,24.0275
-28642,m,1,9067,2,12,722,75680768,47.9846
-28642,m,1,9071,2,68,16,953498.0,4.8544
-28642,m,1,9073,2,66,58,11650081,17.9641
-28642,m,1,9079,2,36,53,2274553.0,1.1381
-28642,m,1,9081,2,60,137,27017576,19.4313
-28642,m,1,9085,2,27,21,3351436.0,7.0175
-28642,m,1,9085,2,69,85,10205047,13.2678
-28642,m,1,9090,2,19,110,16740061,8.8592
-28642,m,1,9092,2,41,152,45462920,12.9683
-28642,m,1,9096,2,22,27,697162.0,4.7619
-28642,m,1,9096,2,55,58,1407298.0,11.2128
-28642,m,1,9097,2,1,64,3812969.0,4.4489
-28642,m,1,9097,2,46,141,7841268.0,9.4000
-28642,m,1,9107,2,53,185,18595872,22.1968
-28642,m,1,9111,2,39,65,11510811,16.5414
-28642,m,1,9116,2,16,4,222870.0,0.3279
-28642,m,1,9123,2,47,57,4057243.0,16.2264
-28642,m,1,9123,2,83,14,1025420.0,19.1489
-28642,m,1,9124,2,72,113,2529120.0,36.1905
-28642,m,1,9129,2,35,53,2517045.0,46.6667
-28642,m,1,9132,2,55,52,2327425.0,7.7803
-28642,m,1,9134,2,18,5,1747000.0,0.9901
-28642,m,1,9140,2,5,13,781518.0,0.8378
-28642,m,1,9143,2,50,345,20284808,24.0443
-28642,m,1,9143,2,75,29,1618895.0,8.3624
-28642,m,1,9143,2,79,332,18844070,16.1994
-28642,m,1,9144,2,12,416,18316994,44.7217
-28642,m,1,9144,2,48,1715,104079400,45.1703
-28642,m,1,9145,2,62,226,11251762,12.5481
-28642,m,1,9147,2,18,24,1483715.0,4.3564
-28642,m,1,9148,2,43,60,6316587.0,10.9145
-28642,m,1,9149,2,23,69,6557685.0,10.0394
-28642,m,1,9168,2,5,32,2123129.0,1.6756
-28642,m,1,9172,2,80,12,1069460.0,11.2500
-28642,m,1,9175,2,4,944,147980064,39.7456
-28642,m,1,9175,2,13,201,29174188,18.0180
-28642,m,1,9176,2,11,106,19777432,9.4160
-28642,m,1,9180,2,77,140,3331530.0,31.9703
-28642,m,1,9182,2,70,52,676295.0,10.7807
-28642,m,1,9185,2,32,235,1139821.0,8.7108
-28642,m,1,9187,2,15,16,193314.0,1.5534
-28642,m,1,9187,2,29,13,172600.0,0.6834
-28642,m,1,9189,2,67,81,1045613.0,3.0213
-28642,m,1,9196,2,60,2388,12366569,57.3460
-28642,m,1,9196,2,61,205,1253604.0,18.1818
-28642,m,1,9197,2,17,6370,17956120,77.0000
-28642,m,1,9199,2,15,333,2847498.0,20.5825
-28642,m,1,9206,2,26,4,94269.0,0.6536
-28642,m,1,9207,2,9,320,11710673,18.2971
-28642,m,1,9218,2,6,41,3895466.0,6.5395
-28642,m,1,9220,2,42,14,1152440.0,1.3986
-28642,m,1,9239,2,38,450,19403604,51.3834
-28642,m,1,9243,2,50,58,1256231.0,4.2254
-28642,m,1,9244,2,67,36,577354.0,1.6588
-28642,m,1,9247,2,36,30,341515.0,0.5817
-28642,m,1,9260,2,12,5,110070.0,0.9597
-28642,m,1,9262,2,44,10,164800.0,26.6667
-28642,m,1,9263,2,52,822,50137392,29.4496
-28642,m,1,9265,2,26,1334,34046788,50.6536
-28642,m,1,9276,2,37,204,4746343.0,4.2603
-28642,m,1,9276,2,38,23,569439.0,7.1146
-28642,m,1,9277,2,67,104,2557514.0,5.3910
-28642,m,1,9280,2,57,24,535374.0,3.9861
-28642,m,1,9284,2,49,92,2565705.0,11.7409
-28642,m,1,9286,2,75,610,18827092,70.3833
-28642,m,1,9293,2,18,1297,22159014,74.4554
-28642,m,1,9295,2,18,145,2837954.0,18.6139
-28642,m,1,9298,2,13,307,8047946.0,30.7808
-28642,m,1,9298,2,40,583,18281322,30.6620
-28642,m,1,9306,2,77,21,1344590.0,4.4610
-28642,m,1,9311,2,47,7,304958.0,1.8868
-28642,m,1,9316,2,43,5,171140.0,0.8850
-28642,m,1,9323,2,50,5,243300.0,0.5030
-28642,m,1,9329,2,46,1376,24298080,41.1000
-28642,m,1,9335,2,33,9,224640.0,0.9550
-28642,m,1,9340,2,55,6,34411.0,0.9153
-28642,m,1,9342,2,13,23,169717.0,1.5015
-28642,m,1,9345,2,79,6,97417.0,0.3738
-28642,m,1,9351,2,59,4,64350.0,0.6885
-28642,m,1,9352,2,50,62,4435060.0,3.3199
-28642,m,1,9354,2,4,8,243426.0,1.1129
-28642,m,1,9359,2,70,40,582033.0,10.7807
-28642,m,1,9378,2,37,10,754650.0,0.2352
-28642,m,1,9391,2,43,6,357907.0,1.4749
-28642,m,1,9392,2,20,5,248840.0,5.9524
-28642,m,1,9393,2,3,619,20934188,27.2565
-28642,m,1,9397,2,50,11,888055.0,0.8048
-28642,m,1,9398,2,13,629,3579079.0,27.1772
-28642,m,1,9400,2,73,14,242689.0,2.6820
-28642,m,1,9402,2,17,843,34839552,32.5000
-28642,m,1,9404,2,50,128,8160670.0,10.5634
-28642,m,1,9405,2,36,1644,162919744,26.1254
-28642,m,1,9406,2,48,3195,107063264,62.1441
-28642,m,1,9411,2,33,9,934800.0,1.2278
-28642,m,1,9418,2,25,150,14351259,12.4072
-28642,m,1,9422,2,8,56,602430.0,7.8431
-28642,m,1,9423,2,63,832,12724484,58.2697
-28642,m,1,9425,2,23,52,622029.0,5.1181
-28642,m,1,9431,2,48,18,324852.0,0.8375
-28642,m,1,9433,2,16,35,806622.0,2.1311
-28642,m,1,9434,2,17,38,1019640.0,2.2857
-28642,m,1,9439,2,4,23,370200.0,0.9539
-28642,m,1,9439,2,59,23,362400.0,1.3769
-28642,m,1,9445,2,79,2514,30094292,51.9003
-28642,m,1,9446,2,74,405,2017206.0,15.7895
-28642,m,1,9450,2,20,71,1229570.0,38.0952
-28642,m,1,9467,2,53,79,1597610.0,9.6110
-28642,m,1,9472,2,57,33,6428683.0,4.5061
-28642,m,1,9472,2,81,138,26744000,12.3103
-28642,m,1,9474,2,59,159,13018224,18.4165
-28642,m,1,9475,2,31,20,1424402.0,2.3923
-28642,m,1,9476,2,59,15,213960.0,1.3769
-28642,m,1,9476,2,84,114,1265148.0,5.1282
-28642,m,1,9477,2,6,18,2397130.0,2.9973
-28642,m,1,9480,2,1,45,23648424,3.6400
-28642,m,1,9490,2,49,18,2116819.0,2.6316
-28642,m,1,9496,2,16,141,41537972,6.8852
-28642,m,1,9501,2,79,517,47222120,19.8754
-28642,m,1,9502,2,40,72,8177952.0,4.2683
-28642,m,1,9503,2,49,141,14693091,23.0769
-28642,m,1,9506,2,73,766,11782963,80.0766
-28642,m,1,9508,2,34,308,5990859.0,29.2769
-28642,m,1,9511,2,75,96,3629636.0,18.4669
-28642,m,1,9517,2,39,245,3478925.0,36.8421
-28642,m,1,9517,2,41,722,9560591.0,39.9135
-28642,m,1,9517,2,49,515,6516761.0,36.0324
-28642,m,1,9522,2,11,183,2398083.0,13.9452
-28642,m,1,9525,2,79,94,884453.0,4.1745
-28642,m,1,9526,2,11,411,6540561.0,11.0846
-28642,m,1,9528,2,3,16,169868.0,0.5362
-28642,m,1,9535,2,79,118,3230764.0,3.6760
-28642,m,1,9536,2,1,1048,54475176,47.8261
-28642,m,1,9538,2,3,13,61700.0,0.6256
-28642,m,1,9538,2,50,8,30000.0,0.3018
-28642,m,1,9539,2,30,61,2642949.0,13.0564
-28642,m,1,9540,2,4,2173,115090960,78.0604
-28642,m,1,9540,2,48,4283,206334144,72.3060
-28642,m,1,9548,2,80,861,10890524,90.0000
-28642,m,1,9549,2,75,243,5423345.0,41.8118
-28642,m,1,9552,2,82,9,370149.0,2.3148
-28642,m,1,9554,2,76,21,1291720.0,3.7464
-28642,m,1,9555,2,62,10,622832.0,0.6928
-28642,m,1,9557,2,57,131,2833037.0,13.3449
-28642,m,1,9559,2,25,5,37133.0,0.4242
-28642,m,1,9560,2,33,40,1031791.0,4.7749
-28642,m,1,9569,2,26,47,3513918.0,4.7386
-28642,m,1,9572,2,51,100,5306388.0,31.9018
-28642,m,1,9572,2,86,73,3365340.0,54.0541
-28642,m,1,9573,2,13,140,6477534.0,12.9129
-28642,m,1,9574,2,6,271,7964522.0,25.3406
-28642,m,1,9574,2,11,19,475520.0,1.6687
-28642,m,1,9578,2,2,75,2073364.0,1.5935
-28642,m,1,9585,2,31,10,233734.0,1.4354
-28642,m,1,9587,2,45,54,2014650.0,6.5517
-28642,m,1,9587,2,81,28,1011614.0,4.7218
-28642,m,1,9588,2,56,1652,20433030,79.3651
-28642,m,1,9589,2,25,334,7666255.0,20.9968
-28642,m,1,9590,2,77,149,4698700.0,23.7918
-28642,m,1,9591,2,22,29,55954.0,2.1825
-28642,m,1,9593,2,54,102,866098.0,16.5680
-28642,m,1,9600,2,62,6,229691.0,0.3079
-28642,m,1,9608,2,50,34,1581515.0,2.4145
-28642,m,1,9608,2,60,221,10571120,25.8294
-28642,m,1,9611,2,38,321,4120611.0,43.4783
-28642,m,1,9615,2,77,11,543350.0,3.7175
-28642,m,1,9616,2,79,1569,101400864,45.8567
-28642,m,1,9621,2,12,227,3323277.0,22.2649
-28642,m,1,9626,2,80,5,174650.0,6.2500
-28642,m,1,9630,2,80,20,1392621.0,18.7500
-28642,m,1,9632,2,67,12,218009.0,0.2962
-28642,m,1,9633,2,56,826,50326116,61.9048
-28642,m,1,9633,2,84,674,20964632,36.9658
-28642,m,1,9636,2,79,13,618981.0,0.6231
-28642,m,1,9639,2,3,913,9936496.0,28.8651
-28642,m,1,9643,2,78,16,714650.0,6.6298
-28642,m,1,9644,2,74,9,771504.0,1.5480
-28642,m,1,9645,2,17,34,2059950.0,1.8571
-28642,m,1,9655,2,33,9,7294003.0,1.2278
-28642,m,1,10,2,15,31,1746271.0,4.0777
-28642,m,1,10,2,38,16,1022784.0,3.1621
-28642,m,1,11,2,3,357,9750906.0,10.9920
-28642,m,1,15,2,55,4,149274.0,0.9153
-28642,m,1,15,2,79,22,1615171.0,1.3084
-28642,m,1,19,2,70,35,5517343.0,7.8067
-28642,m,1,23,2,58,68,9094056.0,7.7031
-28642,m,1,26,2,16,233,18649152,14.5082
-28642,m,1,28,2,12,14,3453105.0,2.3033
-28642,m,1,30,2,22,341,24329084,29.9603
-28642,m,1,32,2,36,1122,64955056,14.7699
-28642,m,1,34,2,85,29,2198257.0,7.4434
-28642,m,1,37,2,13,36,1980594.0,2.2523
-28642,m,1,37,2,73,19,1279150.0,4.2146
-28642,m,1,40,2,52,82,3855293.0,4.2155
-28642,m,1,41,2,44,15,1182984.0,46.6667
-28642,m,1,42,2,76,3,118850.0,0.8646
-28642,m,1,46,2,15,113,11218204,16.3107
-28642,m,1,48,2,85,113,5107277.0,16.8285
-28642,m,1,55,2,22,237,4146331.0,27.3810
-28642,m,1,55,2,40,332,5751945.0,19.1638
-28642,m,1,58,2,64,7,542100.0,16.6667
-28642,m,1,63,2,9,9,108000.0,1.4493
-28642,m,1,63,2,25,37,353609.0,3.6055
-28642,m,1,65,2,27,24,951805.0,6.6667
-28642,m,1,76,2,17,316,49043756,14.7143
-28642,m,1,87,2,17,19,3073720.0,1.1429
-28642,m,1,91,2,50,130,10472258,8.2495
-28642,m,1,94,2,59,34,363958.0,2.9260
-28642,m,1,94,2,80,35,362700.0,15.0000
-28642,m,1,95,2,1,173,2763592.0,6.4712
-28642,m,1,101,2,17,240,10437515,11.2143
-28642,m,1,102,2,9,7,872777.0,1.0870
-28642,m,1,106,2,37,9388,82084648,71.4846
-28642,m,1,107,2,2,293,7676351.0,5.3824
-28642,m,1,114,2,29,11613,112643792,82.6879
-28642,m,1,115,2,69,12,2104540.0,2.4570
-28642,m,1,118,2,21,4,153400.0,0.9456
-28642,m,1,121,2,69,276,2226338.0,19.9017
-28642,m,1,123,2,46,74,1213140.0,2.5000
-28642,m,1,130,2,66,12,934514.0,4.1916
-28642,m,1,132,2,1,7,812527.0,0.4044
-28642,m,1,135,2,40,452,13182601,27.9617
-28642,m,1,136,2,27,73,2346864.0,11.5789
-28642,m,1,136,2,68,95,3584560.0,13.5922
-28642,m,1,140,2,56,580,11027369,59.8639
-28642,m,1,148,2,60,179,6888370.0,29.8578
-28642,m,1,149,2,29,431,14598533,21.4882
-28642,m,1,156,2,37,320,7003355.0,6.5604
-28642,m,1,159,2,2,1497,43087704,29.8159
-28642,m,1,160,2,10,134,7829114.0,24.5383
-28642,m,1,165,2,15,24,1137760.0,3.4951
-28642,m,1,169,2,9,55,2590531.0,7.2464
-28642,m,1,171,2,4,13,280318.0,2.0668
-28642,m,1,171,2,13,178,3284387.0,16.6667
-28642,m,1,174,2,56,472,8098551.0,43.7642
-28642,m,1,176,2,48,433,19794452,16.5829
-28642,m,1,179,2,45,42,1762914.0,6.0345
-28642,m,1,181,2,33,287,19705780,21.5553
-28642,m,1,184,2,66,15,398417.0,5.9880
-28642,m,1,187,2,25,667,50373332,28.8441
-28642,m,1,187,2,52,1618,122971832,38.8759
-28642,m,1,188,2,64,21,1645150.0,50.0000
-28642,m,1,195,2,52,408,16310197,12.8806
-28642,m,1,195,2,62,261,9907745.0,12.0092
-28642,m,1,196,2,14,7,680750.0,0.3448
-28642,m,1,204,2,79,7,255680.0,0.4361
-28642,m,1,206,2,75,20,742297.0,6.2718
-28642,m,1,209,2,52,319,11415769,13.1733
-28642,m,1,209,2,84,10,364154.0,1.7094
-28642,m,1,211,2,12,63,1235335.0,8.6372
-28642,m,1,211,2,77,121,2243015.0,25.2788
-28642,m,1,213,2,6,21,1668883.0,3.8147
-28642,m,1,213,2,76,4,314860.0,1.1527
-28642,m,1,218,2,33,487,21681832,23.7381
-28642,m,1,219,2,54,91,4850759.0,29.5858
-28642,m,1,221,2,8,98,7199343.0,20.7843
-28642,m,1,221,2,9,205,14167545,22.8261
-28642,m,1,221,2,41,302,20249040,25.5043
-28642,m,1,227,2,10,298,12033601,34.5646
-28642,m,1,239,2,26,85,3761747.0,10.6209
-28642,m,1,241,2,45,24,596100.0,2.2414
-28642,m,1,252,2,13,1549,28614868,64.5646
-28642,m,1,256,2,13,231,6329674.0,16.9670
-28642,m,1,256,2,37,4393,129454416,46.5499
-28642,m,1,260,2,6,766,6239360.0,50.6812
-28642,m,1,269,2,74,10,442220.0,3.0960
-28642,m,1,271,2,12,15,555452.0,2.1113
-28642,m,1,273,2,42,294,7463473.0,14.3357
-28642,m,1,284,2,38,1388,20723332,84.9802
-28642,m,1,285,2,11,885,30786708,52.5626
-28642,m,1,290,2,81,259,8596491.0,17.2007
-28642,m,1,294,2,14,325,18058248,25.2874
-28642,m,1,294,2,83,10,582640.0,14.8936
-28642,m,1,297,2,29,303,17341002,18.1473
-28642,m,1,297,2,39,12,714962.0,4.5113
-28642,m,1,300,2,60,288,13310253,37.6777
-28642,m,1,301,2,65,128,10295974,13.2879
-28642,m,1,309,2,29,365,10591102,20.4252
-28642,m,1,310,2,10,43,1174323.0,8.7071
-28642,m,1,310,2,38,73,1994092.0,22.1344
-28642,m,1,310,2,74,36,972182.0,9.5975
-28642,m,1,314,2,4,53,2078919.0,6.2003
-28642,m,1,318,2,77,93,1964014.0,19.7026
-28642,m,1,319,2,10,147,1395490.0,14.7757
-28642,m,1,319,2,76,18,189761.0,2.8818
-28642,m,1,324,2,50,1885,12264472,20.6237
-28642,m,1,325,2,70,5,672267.0,1.4870
-28642,m,1,326,2,52,1935,10759741,39.6956
-28642,m,1,331,2,55,724,27259034,48.2838
-28642,m,1,332,2,64,7,122500.0,16.6667
-28642,m,1,337,2,9,97,6290313.0,14.1304
-28642,m,1,337,2,63,201,7930465.0,24.9364
-28642,m,1,338,2,35,22,404750.0,6.6667
-28642,m,1,340,2,20,82,1227312.0,36.9048
-28642,m,1,348,2,37,2290,36761312,16.9106
-28642,m,1,348,2,41,274,3594852.0,11.5274
-28642,m,1,349,2,13,33,1491211.0,2.1021
-28642,m,1,349,2,29,602,24522528,11.9210
-28642,m,1,352,2,45,71,1550120.0,6.3793
-28642,m,1,352,2,76,43,958606.0,5.7637
-28642,m,1,357,2,31,55,378864.0,3.9872
-28642,m,1,363,2,60,75,2458432.0,3.5545
-28642,m,1,364,2,56,34,804987.0,2.2676
-28642,m,1,370,2,73,391,3750443.0,27.5862
-28642,m,1,371,2,3,19,502883.0,1.4298
-28642,m,1,375,2,22,86,3749123.0,12.6984
-28642,m,1,375,2,25,109,4555861.0,7.9533
-28642,m,1,380,2,43,113,2853238.0,19.1740
-28642,m,1,382,2,30,198,4014238.0,24.0356
-28642,m,1,382,2,51,145,4699728.0,22.0859
-28642,m,1,382,2,80,146,2763466.0,41.2500
-28642,m,1,387,2,78,563,14694317,71.2707
-28642,m,1,390,2,60,45,561196.0,2.8436
-28642,m,1,393,2,50,75,9802227.0,5.3320
-28642,m,1,396,2,48,98,9260984.0,4.5226
-28642,m,1,399,2,25,130,1701908.0,9.1198
-28642,m,1,402,2,31,40,1344620.0,4.4657
-28642,m,1,403,2,9,31,1258984.0,4.7101
-28642,m,1,403,2,33,103,3971586.0,9.2769
-28642,m,1,404,2,79,338,23274624,13.4579
-28642,m,1,406,2,84,653,18758536,62.8205
-28642,m,1,412,2,46,876,122715896,42.7000
-28642,m,1,412,2,50,1134,157497056,49.7988
-28642,m,1,413,2,76,8,1057142.0,2.3055
-28642,m,1,415,2,24,11,888025.0,9.5238
-28642,m,1,416,2,3,255,4286614.0,18.8561
-28642,m,1,419,2,40,25,618247.0,1.8293
-28642,m,1,423,2,85,37,446998.0,5.5016
-28642,m,1,432,2,17,49,1415836.0,2.7143
-28642,m,1,432,2,52,182,5403390.0,5.3279
-28642,m,1,441,2,4,208,2872681.0,15.7393
-28642,m,1,443,2,25,1906,22097700,53.6585
-28642,m,1,444,2,33,91,2242983.0,9.8226
-28642,m,1,444,2,56,22,563700.0,4.3084
-28642,m,1,448,2,2,78,560746.0,1.2040
-28642,m,1,458,2,28,75,4430790.0,3.3666
-28642,m,1,470,2,41,258,7402076.0,14.8415
-28642,m,1,472,2,21,7,310452.0,0.7092
-28642,m,1,472,2,57,63,1755617.0,2.7730
-28642,m,1,482,2,9,12,445538.0,1.9928
-28642,m,1,482,2,15,13,541372.0,2.1359
-28642,m,1,483,2,43,5,130595.0,1.1799
-28642,m,1,483,2,63,7,282190.0,1.5267
-28642,m,1,486,2,50,1198,11423776,42.4547
-28642,m,1,487,2,25,525,15558081,29.3743
-28642,m,1,492,2,17,6,229900.0,0.3571
-28642,m,1,494,2,34,64,4919551.0,6.8783
-28642,m,1,510,2,52,48,902916.0,2.4005
-28642,m,1,512,2,38,31,3438295.0,9.8814
-28642,m,1,513,2,10,60,2527218.0,11.3456
-28642,m,1,518,2,63,4,400369.0,1.0178
-28642,m,1,519,2,5,1861,62632876,52.3229
-28642,m,1,529,2,65,912,25903976,42.9302
-28642,m,1,531,2,27,17,1083990.0,5.2632
-28642,m,1,533,2,54,36,1465469.0,15.3846
-28642,m,1,534,2,4,29,709553.0,3.1797
-28642,m,1,534,2,50,22,478280.0,1.0060
-28642,m,1,534,2,52,31,884920.0,1.5808
-28642,m,1,536,2,62,129,10281089,7.0054
-28642,m,1,541,2,17,93,4206637.0,4.7143
-28642,m,1,542,2,52,364,11289872,14.4028
-28642,m,1,545,2,19,4,474800.0,0.4854
-28642,m,1,545,2,26,9,813648.0,0.8170
-28642,m,1,548,2,69,3,378800.0,0.7371
-28642,m,1,550,2,34,7,443928.0,1.2346
-28642,m,1,550,2,47,15,864647.0,4.1509
-28642,m,1,551,2,54,9,766700.0,3.5503
-28642,m,1,552,2,29,887,27051240,27.7145
